,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address
27451,2016-07,ANG MO KIO,4 ROOM,608,ANG MO KIO AVE 5,07 TO 09,91.0,New Generation,1980,62,438000.0,608 ANG MO KIO AVE 5
27452,2016-07,ANG MO KIO,4 ROOM,623,ANG MO KIO AVE 9,07 TO 09,92.0,New Generation,1980,63,440000.0,623 ANG MO KIO AVE 9
27453,2016-07,ANG MO KIO,4 ROOM,612,ANG MO KIO AVE 4,07 TO 09,91.0,New Generation,1980,63,445000.0,612 ANG MO KIO AVE 4
27454,2016-07,ANG MO KIO,4 ROOM,221,ANG MO KIO AVE 1,01 TO 03,106.0,Model A,1993,75,446000.0,221 ANG MO KIO AVE 1
27455,2016-07,ANG MO KIO,4 ROOM,636,ANG MO KIO AVE 6,01 TO 03,91.0,New Generation,1980,63,450000.0,636 ANG MO KIO AVE 6
27456,2016-07,ANG MO KIO,4 ROOM,546,ANG MO KIO AVE 10,01 TO 03,92.0,New Generation,1981,63,452000.0,546 ANG MO KIO AVE 10
27457,2016-07,ANG MO KIO,4 ROOM,304,ANG MO KIO AVE 1,04 TO 06,97.0,New Generation,1977,59,465000.0,304 ANG MO KIO AVE 1
27458,2016-07,ANG MO KIO,4 ROOM,631,ANG MO KIO AVE 4,07 TO 09,93.0,New Generation,1985,67,470000.0,631 ANG MO KIO AVE 4
27459,2016-07,ANG MO KIO,4 ROOM,572,ANG MO KIO AVE 3,10 TO 12,92.0,New Generation,1979,61,470600.0,572 ANG MO KIO AVE 3
27460,2016-07,ANG MO KIO,4 ROOM,302,ANG MO KIO AVE 3,07 TO 09,98.0,New Generation,1978,60,495000.0,302 ANG MO KIO AVE 3
27461,2016-07,ANG MO KIO,4 ROOM,646,ANG MO KIO AVE 6,13 TO 15,103.0,New Generation,1980,63,506800.0,646 ANG MO KIO AVE 6
27462,2016-07,ANG MO KIO,4 ROOM,309A,ANG MO KIO ST 31,07 TO 09,90.0,Model A,2006,88,550000.0,309A ANG MO KIO ST 31
27463,2016-07,ANG MO KIO,4 ROOM,307A,ANG MO KIO AVE 1,16 TO 18,88.0,Model A,2012,95,625000.0,307A ANG MO KIO AVE 1
27464,2016-07,ANG MO KIO,5 ROOM,648,ANG MO KIO AVE 5,04 TO 06,121.0,Improved,1980,63,568000.0,648 ANG MO KIO AVE 5
27465,2016-07,ANG MO KIO,5 ROOM,501,ANG MO KIO AVE 5,01 TO 03,121.0,Improved,1981,63,573000.0,501 ANG MO KIO AVE 5
27466,2016-07,ANG MO KIO,5 ROOM,253,ANG MO KIO ST 21,10 TO 12,128.0,Improved,1996,78,600000.0,253 ANG MO KIO ST 21
27467,2016-07,ANG MO KIO,5 ROOM,617,ANG MO KIO AVE 4,04 TO 06,133.0,Model A,1996,78,603000.0,617 ANG MO KIO AVE 4
27468,2016-07,ANG MO KIO,5 ROOM,430,ANG MO KIO AVE 3,10 TO 12,119.0,Improved,1979,61,622000.0,430 ANG MO KIO AVE 3
27469,2016-07,ANG MO KIO,5 ROOM,716,ANG MO KIO AVE 6,07 TO 09,119.0,Improved,1980,63,633000.0,716 ANG MO KIO AVE 6
27470,2016-07,ANG MO KIO,5 ROOM,501,ANG MO KIO AVE 5,07 TO 09,121.0,Improved,1981,63,670000.0,501 ANG MO KIO AVE 5
27471,2016-07,ANG MO KIO,5 ROOM,353,ANG MO KIO ST 32,28 TO 30,110.0,Improved,2001,84,790000.0,353 ANG MO KIO ST 32
27472,2016-07,BEDOK,2 ROOM,106,BEDOK NTH AVE 4,07 TO 09,45.0,Improved,1978,60,225000.0,106 BEDOK NTH AVE 4
27473,2016-07,BEDOK,2 ROOM,534,BEDOK NTH ST 3,13 TO 15,45.0,Improved,1986,68,250000.0,534 BEDOK NTH ST 3
27474,2016-07,BEDOK,3 ROOM,75,BEDOK NTH RD,01 TO 03,59.0,Improved,1978,60,258000.0,75 BEDOK NTH RD
27475,2016-07,BEDOK,3 ROOM,4,BEDOK STH AVE 1,04 TO 06,65.0,Improved,1976,58,276000.0,4 BEDOK STH AVE 1
27476,2016-07,BEDOK,3 ROOM,76,BEDOK NTH RD,13 TO 15,59.0,Improved,1978,60,278000.0,76 BEDOK NTH RD
27477,2016-07,BEDOK,3 ROOM,503,BEDOK NTH ST 3,04 TO 06,59.0,Improved,1978,60,280000.0,503 BEDOK NTH ST 3
27478,2016-07,BEDOK,3 ROOM,143,BEDOK RESERVOIR RD,01 TO 03,64.0,Simplified,1987,69,280000.0,143 BEDOK RESERVOIR RD
27479,2016-07,BEDOK,3 ROOM,113,BEDOK RESERVOIR RD,01 TO 03,67.0,New Generation,1985,67,282000.0,113 BEDOK RESERVOIR RD
27480,2016-07,BEDOK,3 ROOM,515,BEDOK NTH AVE 2,04 TO 06,67.0,New Generation,1979,62,283000.0,515 BEDOK NTH AVE 2
27481,2016-07,BEDOK,3 ROOM,76,BEDOK NTH RD,04 TO 06,59.0,Improved,1978,60,288000.0,76 BEDOK NTH RD
27482,2016-07,BEDOK,3 ROOM,616,BEDOK RESERVOIR RD,07 TO 09,68.0,New Generation,1982,64,290000.0,616 BEDOK RESERVOIR RD
27483,2016-07,BEDOK,3 ROOM,124,BEDOK NTH RD,04 TO 06,67.0,New Generation,1978,60,290000.0,124 BEDOK NTH RD
27484,2016-07,BEDOK,3 ROOM,502,BEDOK NTH ST 3,04 TO 06,59.0,Improved,1978,60,290000.0,502 BEDOK NTH ST 3
27485,2016-07,BEDOK,3 ROOM,542,BEDOK NTH ST 3,01 TO 03,67.0,New Generation,1985,68,290000.0,542 BEDOK NTH ST 3
27486,2016-07,BEDOK,3 ROOM,529,BEDOK NTH ST 3,04 TO 06,68.0,New Generation,1979,62,293000.0,529 BEDOK NTH ST 3
27487,2016-07,BEDOK,3 ROOM,55,CHAI CHEE DR,01 TO 03,75.0,Model A,1984,66,294000.0,55 CHAI CHEE DR
27488,2016-07,BEDOK,3 ROOM,102,BEDOK NTH AVE 4,04 TO 06,67.0,New Generation,1977,60,295000.0,102 BEDOK NTH AVE 4
27489,2016-07,BEDOK,3 ROOM,545,BEDOK NTH ST 3,07 TO 09,68.0,New Generation,1980,62,295000.0,545 BEDOK NTH ST 3
27490,2016-07,BEDOK,3 ROOM,614,BEDOK RESERVOIR RD,07 TO 09,67.0,New Generation,1981,64,298000.0,614 BEDOK RESERVOIR RD
27491,2016-07,BEDOK,3 ROOM,30,NEW UPP CHANGI RD,07 TO 09,65.0,Improved,1977,59,300000.0,30 NEW UPP CHANGI RD
27492,2016-07,BEDOK,3 ROOM,548,BEDOK NTH AVE 1,10 TO 12,68.0,New Generation,1980,62,300000.0,548 BEDOK NTH AVE 1
27493,2016-07,BEDOK,3 ROOM,109,BEDOK NTH RD,07 TO 09,67.0,New Generation,1977,60,300000.0,109 BEDOK NTH RD
27494,2016-07,BEDOK,3 ROOM,614,BEDOK RESERVOIR RD,04 TO 06,67.0,New Generation,1981,64,300000.0,614 BEDOK RESERVOIR RD
27495,2016-07,BEDOK,3 ROOM,60,CHAI CHEE RD,01 TO 03,75.0,Model A,1982,65,300000.0,60 CHAI CHEE RD
27496,2016-07,BEDOK,3 ROOM,45,CHAI CHEE ST,01 TO 03,68.0,New Generation,1980,62,302000.0,45 CHAI CHEE ST
27497,2016-07,BEDOK,3 ROOM,426,BEDOK NTH RD,04 TO 06,67.0,New Generation,1979,61,303000.0,426 BEDOK NTH RD
27498,2016-07,BEDOK,3 ROOM,57,NEW UPP CHANGI RD,10 TO 12,60.0,Improved,1985,68,306000.0,57 NEW UPP CHANGI RD
27499,2016-07,BEDOK,3 ROOM,103,BEDOK NTH AVE 4,13 TO 15,67.0,New Generation,1977,60,308000.0,103 BEDOK NTH AVE 4
27500,2016-07,BEDOK,3 ROOM,32,CHAI CHEE AVE,07 TO 09,65.0,Improved,1974,56,308000.0,32 CHAI CHEE AVE
27501,2016-07,BEDOK,3 ROOM,44,CHAI CHEE ST,10 TO 12,68.0,New Generation,1980,62,308000.0,44 CHAI CHEE ST
27502,2016-07,BEDOK,3 ROOM,625,BEDOK RESERVOIR RD,04 TO 06,68.0,New Generation,1981,63,310000.0,625 BEDOK RESERVOIR RD
27503,2016-07,BEDOK,3 ROOM,70,BEDOK STH RD,01 TO 03,82.0,New Generation,1978,60,310000.0,70 BEDOK STH RD
27504,2016-07,BEDOK,3 ROOM,418,BEDOK NTH AVE 2,04 TO 06,67.0,New Generation,1978,61,313000.0,418 BEDOK NTH AVE 2
27505,2016-07,BEDOK,3 ROOM,42,CHAI CHEE ST,07 TO 09,67.0,New Generation,1985,67,315000.0,42 CHAI CHEE ST
27506,2016-07,BEDOK,3 ROOM,30,NEW UPP CHANGI RD,10 TO 12,65.0,Improved,1977,59,315000.0,30 NEW UPP CHANGI RD
27507,2016-07,BEDOK,3 ROOM,125,BEDOK NTH RD,10 TO 12,67.0,New Generation,1978,60,320000.0,125 BEDOK NTH RD
27508,2016-07,BEDOK,3 ROOM,44,CHAI CHEE ST,10 TO 12,68.0,New Generation,1980,62,320000.0,44 CHAI CHEE ST
27509,2016-07,BEDOK,3 ROOM,58,CHAI CHEE DR,07 TO 09,76.0,Model A,1983,66,325000.0,58 CHAI CHEE DR
27510,2016-07,BEDOK,3 ROOM,554,BEDOK NTH ST 3,01 TO 03,82.0,New Generation,1980,63,330000.0,554 BEDOK NTH ST 3
27511,2016-07,BEDOK,3 ROOM,59,CHAI CHEE RD,10 TO 12,75.0,Model A,1984,66,330000.0,59 CHAI CHEE RD
27512,2016-07,BEDOK,3 ROOM,616,BEDOK RESERVOIR RD,04 TO 06,84.0,New Generation,1982,64,345000.0,616 BEDOK RESERVOIR RD
27513,2016-07,BEDOK,3 ROOM,420,BEDOK NTH ST 1,04 TO 06,68.0,New Generation,1979,61,360000.0,420 BEDOK NTH ST 1
27514,2016-07,BEDOK,3 ROOM,526,BEDOK NTH ST 3,04 TO 06,82.0,New Generation,1979,62,365000.0,526 BEDOK NTH ST 3
27515,2016-07,BEDOK,3 ROOM,41,CHAI CHEE ST,10 TO 12,82.0,New Generation,1985,67,365000.0,41 CHAI CHEE ST
27516,2016-07,BEDOK,3 ROOM,419,BEDOK NTH ST 1,10 TO 12,82.0,New Generation,1979,61,375000.0,419 BEDOK NTH ST 1
27517,2016-07,BEDOK,3 ROOM,104,BEDOK NTH AVE 4,04 TO 06,82.0,New Generation,1977,60,376000.0,104 BEDOK NTH AVE 4
27518,2016-07,BEDOK,3 ROOM,201,BEDOK NTH ST 1,04 TO 06,88.0,New Generation,1979,62,403000.0,201 BEDOK NTH ST 1
27519,2016-07,BEDOK,4 ROOM,118,BEDOK RESERVOIR RD,01 TO 03,91.0,New Generation,1985,67,350000.0,118 BEDOK RESERVOIR RD
27520,2016-07,BEDOK,4 ROOM,136,BEDOK RESERVOIR RD,04 TO 06,84.0,Simplified,1988,70,360000.0,136 BEDOK RESERVOIR RD
27521,2016-07,BEDOK,4 ROOM,627,BEDOK RESERVOIR RD,01 TO 03,91.0,New Generation,1981,63,360000.0,627 BEDOK RESERVOIR RD
27522,2016-07,BEDOK,4 ROOM,166,BEDOK STH AVE 3,04 TO 06,83.0,Simplified,1985,67,368000.0,166 BEDOK STH AVE 3
27523,2016-07,BEDOK,4 ROOM,88,BEDOK NTH ST 4,01 TO 03,89.0,New Generation,1978,60,370000.0,88 BEDOK NTH ST 4
27524,2016-07,BEDOK,4 ROOM,122,BEDOK RESERVOIR RD,10 TO 12,84.0,Simplified,1987,69,375000.0,122 BEDOK RESERVOIR RD
27525,2016-07,BEDOK,4 ROOM,165,BEDOK STH RD,10 TO 12,83.0,Simplified,1985,67,376000.0,165 BEDOK STH RD
27526,2016-07,BEDOK,4 ROOM,703,BEDOK RESERVOIR RD,01 TO 03,93.0,New Generation,1980,63,380000.0,703 BEDOK RESERVOIR RD
27527,2016-07,BEDOK,4 ROOM,120,BEDOK RESERVOIR RD,01 TO 03,91.0,New Generation,1985,68,390000.0,120 BEDOK RESERVOIR RD
27528,2016-07,BEDOK,4 ROOM,120,BEDOK RESERVOIR RD,04 TO 06,91.0,New Generation,1985,68,390000.0,120 BEDOK RESERVOIR RD
27529,2016-07,BEDOK,4 ROOM,120,BEDOK RESERVOIR RD,07 TO 09,93.0,New Generation,1985,68,391800.0,120 BEDOK RESERVOIR RD
27530,2016-07,BEDOK,4 ROOM,125,BEDOK NTH RD,10 TO 12,83.0,New Generation,1978,60,400000.0,125 BEDOK NTH RD
27531,2016-07,BEDOK,4 ROOM,139,BEDOK RESERVOIR RD,04 TO 06,88.0,Simplified,1988,70,400000.0,139 BEDOK RESERVOIR RD
27532,2016-07,BEDOK,4 ROOM,627,BEDOK RESERVOIR RD,07 TO 09,91.0,New Generation,1981,63,400000.0,627 BEDOK RESERVOIR RD
27533,2016-07,BEDOK,4 ROOM,93,BEDOK NTH AVE 4,10 TO 12,92.0,New Generation,1979,61,408000.0,93 BEDOK NTH AVE 4
27534,2016-07,BEDOK,4 ROOM,105,BEDOK RESERVOIR RD,04 TO 06,91.0,New Generation,1985,68,415000.0,105 BEDOK RESERVOIR RD
27535,2016-07,BEDOK,4 ROOM,146,BEDOK RESERVOIR RD,07 TO 09,103.0,Model A,1986,69,415000.0,146 BEDOK RESERVOIR RD
27536,2016-07,BEDOK,4 ROOM,546,BEDOK NTH ST 3,10 TO 12,93.0,New Generation,1980,62,422000.0,546 BEDOK NTH ST 3
27537,2016-07,BEDOK,4 ROOM,43,CHAI CHEE ST,04 TO 06,92.0,New Generation,1980,62,427000.0,43 CHAI CHEE ST
27538,2016-07,BEDOK,4 ROOM,507,BEDOK NTH AVE 3,04 TO 06,92.0,New Generation,1978,61,433000.0,507 BEDOK NTH AVE 3
27539,2016-07,BEDOK,4 ROOM,125,BEDOK RESERVOIR RD,07 TO 09,103.0,Model A,1987,70,438000.0,125 BEDOK RESERVOIR RD
27540,2016-07,BEDOK,4 ROOM,62,NEW UPP CHANGI RD,13 TO 15,92.0,New Generation,1978,60,440000.0,62 NEW UPP CHANGI RD
27541,2016-07,BEDOK,4 ROOM,119,BEDOK NTH RD,07 TO 09,92.0,New Generation,1978,60,455000.0,119 BEDOK NTH RD
27542,2016-07,BEDOK,4 ROOM,131,BEDOK NTH AVE 3,13 TO 15,92.0,New Generation,1978,60,458888.0,131 BEDOK NTH AVE 3
27543,2016-07,BEDOK,4 ROOM,404,BEDOK NTH AVE 3,10 TO 12,92.0,New Generation,1980,62,470000.0,404 BEDOK NTH AVE 3
27544,2016-07,BEDOK,4 ROOM,10,CHAI CHEE RD,10 TO 12,90.0,Model A,2001,83,477000.0,10 CHAI CHEE RD
27545,2016-07,BEDOK,4 ROOM,761,BEDOK RESERVOIR VIEW,10 TO 12,105.0,Premium Apartment,2000,83,493000.0,761 BEDOK RESERVOIR VIEW
27546,2016-07,BEDOK,4 ROOM,165,BEDOK STH RD,10 TO 12,105.0,Model A,1985,67,509000.0,165 BEDOK STH RD
27547,2016-07,BEDOK,4 ROOM,770,BEDOK RESERVOIR VIEW,07 TO 09,105.0,Premium Apartment,2000,83,509999.0,770 BEDOK RESERVOIR VIEW
27548,2016-07,BEDOK,4 ROOM,762,BEDOK RESERVOIR VIEW,16 TO 18,105.0,Premium Apartment,2000,83,550000.0,762 BEDOK RESERVOIR VIEW
27549,2016-07,BEDOK,4 ROOM,763,BEDOK RESERVOIR VIEW,16 TO 18,107.0,Premium Apartment,2000,83,560000.0,763 BEDOK RESERVOIR VIEW
27550,2016-07,BEDOK,4 ROOM,180,BEDOK NTH RD,10 TO 12,92.0,Model A,2006,88,580000.0,180 BEDOK NTH RD
27551,2016-07,BEDOK,5 ROOM,101,BEDOK RESERVOIR RD,07 TO 09,121.0,Improved,1985,68,448000.0,101 BEDOK RESERVOIR RD
27552,2016-07,BEDOK,5 ROOM,128,BEDOK RESERVOIR RD,07 TO 09,122.0,Improved,1986,69,500000.0,128 BEDOK RESERVOIR RD
27553,2016-07,BEDOK,5 ROOM,99,BEDOK NTH AVE 4,13 TO 15,120.0,Standard,1978,61,508000.0,99 BEDOK NTH AVE 4
27554,2016-07,BEDOK,5 ROOM,140,BEDOK RESERVOIR RD,13 TO 15,122.0,Improved,1986,69,515000.0,140 BEDOK RESERVOIR RD
27555,2016-07,BEDOK,5 ROOM,118,BEDOK NTH ST 2,01 TO 03,123.0,Standard,1978,60,530000.0,118 BEDOK NTH ST 2
27556,2016-07,BEDOK,5 ROOM,553,BEDOK NTH AVE 1,10 TO 12,121.0,Improved,1980,62,539988.0,553 BEDOK NTH AVE 1
27557,2016-07,BEDOK,5 ROOM,112,BEDOK NTH RD,13 TO 15,117.0,Standard,1978,60,550000.0,112 BEDOK NTH RD
27558,2016-07,BEDOK,5 ROOM,774,BEDOK RESERVOIR VIEW,13 TO 15,115.0,Premium Apartment,2000,83,555000.0,774 BEDOK RESERVOIR VIEW
27559,2016-07,BEDOK,5 ROOM,505,BEDOK NTH AVE 3,13 TO 15,119.0,Improved,1978,61,580000.0,505 BEDOK NTH AVE 3
27560,2016-07,BEDOK,EXECUTIVE,114,BEDOK RESERVOIR RD,10 TO 12,150.0,Maisonette,1985,68,680000.0,114 BEDOK RESERVOIR RD
27561,2016-07,BEDOK,EXECUTIVE,643,BEDOK RESERVOIR RD,07 TO 09,145.0,Apartment,1993,75,680000.0,643 BEDOK RESERVOIR RD
27562,2016-07,BEDOK,EXECUTIVE,636,BEDOK RESERVOIR RD,01 TO 03,142.0,Apartment,1993,75,700000.0,636 BEDOK RESERVOIR RD
27563,2016-07,BEDOK,EXECUTIVE,643,BEDOK RESERVOIR RD,07 TO 09,143.0,Apartment,1993,75,720000.0,643 BEDOK RESERVOIR RD
27564,2016-07,BISHAN,3 ROOM,22,SIN MING RD,07 TO 09,68.0,Improved,1973,56,270000.0,22 SIN MING RD
27565,2016-07,BISHAN,3 ROOM,407,SIN MING AVE,01 TO 03,64.0,Simplified,1986,69,294000.0,407 SIN MING AVE
27566,2016-07,BISHAN,4 ROOM,167,BISHAN ST 13,04 TO 06,84.0,Simplified,1988,71,395000.0,167 BISHAN ST 13
27567,2016-07,BISHAN,4 ROOM,145,BISHAN ST 11,01 TO 03,84.0,Simplified,1987,70,410000.0,145 BISHAN ST 11
27568,2016-07,BISHAN,4 ROOM,455,SIN MING AVE,04 TO 06,95.0,New Generation,1990,72,420000.0,455 SIN MING AVE
27569,2016-07,BISHAN,4 ROOM,146,BISHAN ST 11,04 TO 06,84.0,Simplified,1987,70,465000.0,146 BISHAN ST 11
27570,2016-07,BISHAN,4 ROOM,268,BISHAN ST 24,01 TO 03,104.0,Model A,1992,75,480000.0,268 BISHAN ST 24
27571,2016-07,BISHAN,4 ROOM,255,BISHAN ST 22,01 TO 03,115.0,Model A,1992,75,495000.0,255 BISHAN ST 22
27572,2016-07,BISHAN,4 ROOM,113,BISHAN ST 12,04 TO 06,84.0,Simplified,1986,68,508000.0,113 BISHAN ST 12
27573,2016-07,BISHAN,4 ROOM,109,BISHAN ST 12,13 TO 15,84.0,Simplified,1985,68,518000.0,109 BISHAN ST 12
27574,2016-07,BISHAN,4 ROOM,213,BISHAN ST 23,04 TO 06,104.0,Model A,1992,74,580000.0,213 BISHAN ST 23
27575,2016-07,BISHAN,4 ROOM,266,BISHAN ST 24,01 TO 03,102.0,Model A,1992,75,585000.0,266 BISHAN ST 24
27576,2016-07,BISHAN,4 ROOM,309,SHUNFU RD,10 TO 12,95.0,New Generation,1984,67,600000.0,309 SHUNFU RD
27577,2016-07,BISHAN,4 ROOM,268,BISHAN ST 24,10 TO 12,104.0,Model A,1992,75,618000.0,268 BISHAN ST 24
27578,2016-07,BISHAN,4 ROOM,215,BISHAN ST 23,13 TO 15,105.0,Model A,1992,74,692500.0,215 BISHAN ST 23
27579,2016-07,BISHAN,5 ROOM,449,SIN MING AVE,01 TO 03,123.0,Improved,1990,72,600000.0,449 SIN MING AVE
27580,2016-07,BISHAN,5 ROOM,138,BISHAN ST 12,07 TO 09,119.0,Improved,1987,70,650000.0,138 BISHAN ST 12
27581,2016-07,BISHAN,5 ROOM,163,BISHAN ST 13,07 TO 09,121.0,Improved,1988,71,696000.0,163 BISHAN ST 13
27582,2016-07,BISHAN,5 ROOM,128,BISHAN ST 12,04 TO 06,121.0,Improved,1987,69,697000.0,128 BISHAN ST 12
27583,2016-07,BISHAN,5 ROOM,444,SIN MING AVE,10 TO 12,125.0,Improved,1990,72,700000.0,444 SIN MING AVE
27584,2016-07,BISHAN,5 ROOM,101,BISHAN ST 12,01 TO 03,121.0,Improved,1987,69,725000.0,101 BISHAN ST 12
27585,2016-07,BISHAN,5 ROOM,181,BISHAN ST 13,04 TO 06,121.0,Improved,1987,69,735000.0,181 BISHAN ST 13
27586,2016-07,BISHAN,EXECUTIVE,159,BISHAN ST 13,01 TO 03,144.0,Maisonette,1988,70,808000.0,159 BISHAN ST 13
27587,2016-07,BISHAN,EXECUTIVE,240,BISHAN ST 22,01 TO 03,146.0,Maisonette,1992,75,820000.0,240 BISHAN ST 22
27588,2016-07,BISHAN,EXECUTIVE,238,BISHAN ST 22,10 TO 12,143.0,Apartment,1992,75,870000.0,238 BISHAN ST 22
27589,2016-07,BISHAN,EXECUTIVE,219,BISHAN ST 23,04 TO 06,149.0,Maisonette,1992,74,900000.0,219 BISHAN ST 23
27590,2016-07,BUKIT BATOK,3 ROOM,333,BT BATOK ST 32,01 TO 03,64.0,Simplified,1987,70,245000.0,333 BT BATOK ST 32
27591,2016-07,BUKIT BATOK,3 ROOM,528,BT BATOK ST 51,04 TO 06,69.0,Improved,1987,70,260000.0,528 BT BATOK ST 51
27592,2016-07,BUKIT BATOK,3 ROOM,420,BT BATOK WEST AVE 2,01 TO 03,68.0,New Generation,1988,70,268000.0,420 BT BATOK WEST AVE 2
27593,2016-07,BUKIT BATOK,3 ROOM,374,BT BATOK ST 31,01 TO 03,64.0,Simplified,1988,70,270000.0,374 BT BATOK ST 31
27594,2016-07,BUKIT BATOK,3 ROOM,414,BT BATOK WEST AVE 4,01 TO 03,73.0,Model A,1987,70,272000.0,414 BT BATOK WEST AVE 4
27595,2016-07,BUKIT BATOK,3 ROOM,503,BT BATOK ST 52,01 TO 03,64.0,Simplified,1987,70,272000.0,503 BT BATOK ST 52
27596,2016-07,BUKIT BATOK,3 ROOM,346,BT BATOK ST 34,04 TO 06,73.0,Model A,1986,68,273000.0,346 BT BATOK ST 34
27597,2016-07,BUKIT BATOK,3 ROOM,322,BT BATOK ST 33,07 TO 09,68.0,New Generation,1985,68,275000.0,322 BT BATOK ST 33
27598,2016-07,BUKIT BATOK,3 ROOM,539,BT BATOK ST 52,10 TO 12,73.0,Model A,1987,69,275000.0,539 BT BATOK ST 52
27599,2016-07,BUKIT BATOK,3 ROOM,264,BT BATOK EAST AVE 4,10 TO 12,73.0,Model A,1985,67,280000.0,264 BT BATOK EAST AVE 4
27600,2016-07,BUKIT BATOK,3 ROOM,360,BT BATOK ST 31,01 TO 03,68.0,New Generation,1987,70,280000.0,360 BT BATOK ST 31
27601,2016-07,BUKIT BATOK,3 ROOM,324,BT BATOK ST 33,10 TO 12,64.0,Simplified,1988,70,280000.0,324 BT BATOK ST 33
27602,2016-07,BUKIT BATOK,3 ROOM,420,BT BATOK WEST AVE 2,07 TO 09,68.0,New Generation,1988,70,280000.0,420 BT BATOK WEST AVE 2
27603,2016-07,BUKIT BATOK,3 ROOM,179,BT BATOK WEST AVE 8,04 TO 06,67.0,New Generation,1985,67,280000.0,179 BT BATOK WEST AVE 8
27604,2016-07,BUKIT BATOK,3 ROOM,219,BT BATOK ST 21,07 TO 09,67.0,New Generation,1985,67,285000.0,219 BT BATOK ST 21
27605,2016-07,BUKIT BATOK,3 ROOM,231,BT BATOK EAST AVE 5,07 TO 09,67.0,New Generation,1985,67,285000.0,231 BT BATOK EAST AVE 5
27606,2016-07,BUKIT BATOK,3 ROOM,248,BT BATOK EAST AVE 5,10 TO 12,73.0,Model A,1985,68,288000.0,248 BT BATOK EAST AVE 5
27607,2016-07,BUKIT BATOK,3 ROOM,540,BT BATOK ST 52,04 TO 06,73.0,Model A,1987,70,288000.0,540 BT BATOK ST 52
27608,2016-07,BUKIT BATOK,3 ROOM,231,BT BATOK EAST AVE 5,07 TO 09,69.0,New Generation,1985,67,290000.0,231 BT BATOK EAST AVE 5
27609,2016-07,BUKIT BATOK,3 ROOM,168,BT BATOK WEST AVE 8,04 TO 06,74.0,Model A,1984,67,290000.0,168 BT BATOK WEST AVE 8
27610,2016-07,BUKIT BATOK,3 ROOM,235,BT BATOK EAST AVE 5,07 TO 09,69.0,New Generation,1985,67,290500.0,235 BT BATOK EAST AVE 5
27611,2016-07,BUKIT BATOK,3 ROOM,321,BT BATOK ST 33,10 TO 12,68.0,New Generation,1986,68,292000.0,321 BT BATOK ST 33
27612,2016-07,BUKIT BATOK,3 ROOM,135,BT BATOK WEST AVE 6,01 TO 03,68.0,New Generation,1984,67,295000.0,135 BT BATOK WEST AVE 6
27613,2016-07,BUKIT BATOK,3 ROOM,176,BT BATOK WEST AVE 8,10 TO 12,73.0,Model A,1984,67,300000.0,176 BT BATOK WEST AVE 8
27614,2016-07,BUKIT BATOK,3 ROOM,527,BT BATOK ST 51,01 TO 03,70.0,Simplified,1987,70,309000.0,527 BT BATOK ST 51
27615,2016-07,BUKIT BATOK,3 ROOM,206,BT BATOK ST 21,10 TO 12,73.0,Model A,1983,66,336000.0,206 BT BATOK ST 21
27616,2016-07,BUKIT BATOK,4 ROOM,288E,BT BATOK ST 25,04 TO 06,101.0,Model A,1998,81,300000.0,288E BT BATOK ST 25
27617,2016-07,BUKIT BATOK,4 ROOM,370,BT BATOK ST 31,01 TO 03,84.0,Simplified,1985,68,315000.0,370 BT BATOK ST 31
27618,2016-07,BUKIT BATOK,4 ROOM,331,BT BATOK ST 33,01 TO 03,84.0,Simplified,1986,69,318000.0,331 BT BATOK ST 33
27619,2016-07,BUKIT BATOK,4 ROOM,267,BT BATOK EAST AVE 4,07 TO 09,84.0,Simplified,1987,69,320000.0,267 BT BATOK EAST AVE 4
27620,2016-07,BUKIT BATOK,4 ROOM,235,BT BATOK EAST AVE 5,01 TO 03,91.0,New Generation,1985,67,335000.0,235 BT BATOK EAST AVE 5
27621,2016-07,BUKIT BATOK,4 ROOM,532,BT BATOK ST 51,04 TO 06,83.0,Simplified,1986,69,335000.0,532 BT BATOK ST 51
27622,2016-07,BUKIT BATOK,4 ROOM,509,BT BATOK ST 52,01 TO 03,89.0,Simplified,1987,69,339999.0,509 BT BATOK ST 52
27623,2016-07,BUKIT BATOK,4 ROOM,304,BT BATOK ST 31,04 TO 06,93.0,New Generation,1985,67,358000.0,304 BT BATOK ST 31
27624,2016-07,BUKIT BATOK,4 ROOM,422,BT BATOK WEST AVE 2,07 TO 09,94.0,New Generation,1988,71,365000.0,422 BT BATOK WEST AVE 2
27625,2016-07,BUKIT BATOK,4 ROOM,372,BT BATOK ST 31,04 TO 06,84.0,Simplified,1988,70,387000.0,372 BT BATOK ST 31
27626,2016-07,BUKIT BATOK,4 ROOM,363,BT BATOK ST 31,04 TO 06,99.0,New Generation,1987,70,398000.0,363 BT BATOK ST 31
27627,2016-07,BUKIT BATOK,4 ROOM,112,BT BATOK WEST AVE 6,01 TO 03,106.0,Model A,1984,67,400000.0,112 BT BATOK WEST AVE 6
27628,2016-07,BUKIT BATOK,4 ROOM,183,BT BATOK WEST AVE 8,04 TO 06,93.0,New Generation,1984,67,405000.0,183 BT BATOK WEST AVE 8
27629,2016-07,BUKIT BATOK,4 ROOM,202,BT BATOK ST 21,01 TO 03,103.0,Model A,1985,68,408888.0,202 BT BATOK ST 21
